-10.0	9442.920515625645	9450.063553047179	9436.813752340857	9443.715254363573	9451.4081694147
-9.0	6106.919297134824	6097.92229144765	6109.42899853677	6105.679943206683	6104.016136529853
-8.0	3727.2985013706584	3734.8152649492913	3734.7376433797763	3727.4504243816673	3727.781467218069
-7.0	2115.863753573337	2119.6183398968606	2117.2958554486645	2107.8254269921126	2113.995092499671
-6.0	1083.6178682259342	1079.84306104458	1082.2412204162752	1080.9821007089113	1080.860979272231
-5.0	467.4003556921042	469.3627576497588	466.2537189635834	466.9970273583656	469.6869834873136
-4.0	146.51731993867182	149.55520492184178	150.5031116001521	147.54557484237336	152.1059499554266
-3.0	15.544021437297761	13.495562897953766	13.074436983166072	15.465485350723352	14.130034682308512
-2.0	-18.957042018703415	-19.94180887197451	-19.82758180838459	-23.64221158672167	-17.626842190489523
-1.0	-14.321056615648306	-16.375526030280398	-13.594848944348591	-15.527313602774495	-13.125439370244052
0.0	-6.309561829937505	-4.591566449560237	-4.511332121253637	-7.238940737602286	-6.471608136504948
1.0	-4.869328030159432	-3.98916395227263	-4.076739715586439	-3.7676322618877203	-7.196836087821359
2.0	0.37173496054687405	2.5615015366333758	-2.5173901364998343	2.23214703468203	-0.38102486135348723
3.0	44.58332526093888	41.28357695980823	43.36984491513331	45.785274914062256	46.85540613168865
4.0	189.81990696469995	191.05766686753145	190.84787316518089	189.26643001894928	191.15337232779257
5.0	520.5014997122587	520.5171324443066	517.0600053478859	524.3389852895667	514.623504249408
6.0	1130.3502214522894	1141.7707158238225	1140.03522995103	1135.8211079508794	1141.4037645856681
7.0	2178.7221328164896	2190.222773311529	2187.678780603468	2185.1444115345935	2181.9097282718026
8.0	3808.5178372157216	3803.320902420506	3811.2921424664714	3812.4739783475266	3811.203864453952
9.0	6193.823242262523	6191.963157925415	6192.025615547317	6191.126394125507	6197.844003397106
10.0	9551.045640478249	9542.953200923923	9552.996749898713	9540.66599394941	9544.450276985233
